id,type,label1,value1,label2,value2,label3,value3,label4,value4,label5,value5,date,observer,url,note,marker,lat,lon
ANSP11A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.493336082,%N=,0.142424047,C/N=,10.48514007,10/17/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
ANSP11A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",248,cm3=,210.7,bulk density=,1.177028951,10/17/2013,Peter Donovan,,,,,
ANSP11B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.906077504,%N=,0.086241193,C/N=,10.50631921,10/17/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
ANSP11B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",307,cm3=,224.2,bulk density=,1.369313113,10/17/2013,Peter Donovan,,,,,
ANSP11C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.673432231,%N=,0.073724501,C/N=,9.134442734,10/17/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
ANSP11C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",316.6,cm3=,210.7,bulk density=,1.502610346,10/17/2013,Peter Donovan,,,,,
ANSP12,*plot summary,"% carbon, 0-10 cm:",0.9,"% carbon, 10-25 cm:",0.62,"% carbon, 25-40 cm:",0.44,tons C/ha:,34.4,,,10/18/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/as/ansp12 002.jpg,"T112 Jasper. 2% N slope. Litter dams, pedestaling. Sandy soil, darker w. more clay >8cm.",small_yellow,46.96452,-106.90131
ANSP12,44ang,,,,,,,,,,,10/18/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/as/ansp12 002.jpg,,,,
ANSP12,44vert,,,,,,,,,,,10/18/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/as/ansp12 001.jpg,,,,
ANSP12,infiltration,minutes=,4,mm=,10,mm/min=,2.5,,,,,10/18/2013,Peter Donovan,,,,,
ANSP12,map,,,,,,,,,,,10/18/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/as/ANSP12map.jpg,,,,
ANSP12,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,5,,,,,,,10/18/2013,Peter Donovan,,,,,
ANSP12A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,0.897069991,%N=,0.093429931,C/N=,9.601526896,10/18/2013,"Peter Donovan, Craig Stubler at Cal Poly",,slight carbonates,,,
ANSP12A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",329,cm3=,235.6,bulk density=,1.396434635,10/18/2013,Peter Donovan,,,,,
ANSP12B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.624553919,%N=,0.067468792,C/N=,9.256930478,10/18/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
ANSP12B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",331,cm3=,242.8,bulk density=,1.363261944,10/18/2013,Peter Donovan,,,,,
ANSP12C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.438577354,%N=,0.052968252,C/N=,8.280004223,10/18/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
ANSP12C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",322.1,cm3=,232.5,bulk density=,1.385376344,10/18/2013,Peter Donovan,,,,,
ANTK1,*plot summary,"% carbon, 0-10 cm:",2.086,"% carbon, 10-25 cm:",2.057,"% carbon, 25-40 cm:",1.65,tons C/ha:,103.2,,,4/23/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 003.jpg,"Disced  and ripped (3' centers) row crop ground to be transitioned to forages. Recent compost application (4 tons/ac?), but none seen. 10-12% SW slope. Loam, some orange mottles, 1 worm seen. Brownish clay > 35 cm, darker orange with tiger striping. No roots or animals seen in soil. Very hard 10-25cm.",small_yellow,37.12392,-122.31627
ANTK1,20ang,,,,,,,,,,,4/23/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 005.jpg,step back view,,,
ANTK1,20vert,% bare=,100,,,,,,,,,4/23/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 004.jpg,hoop at center of carbon plot,,,
ANTK1,25line-,,,,,,,,,,,4/23/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 001.jpg,north along transect,,,
ANTK1,25line--,,,,,,,,,,,4/23/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 002.jpg,north along transect,,,
ANTK1,25line+,,,,,,,,,,,4/23/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 003.jpg,south along transect,,,
ANTK1,infiltration,minutes=,5,mm=,5,mm/min=,1,,,,,4/23/2014,Peter Donovan,,,,,
ANTK1,map,,,,,,,,,,,4/23/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK1map.jpg,,,,
ANTK1,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,10,,,,,,,4/23/2014,Peter Donovan,,At 12 cm depth.,,,
ANTK1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.074988604,%N=,0.191126347,C/N=,10.85663301,4/23/2014,Craig Stubler at Cal Poly,,,,,
ANTK1A,"EC and pH, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,EC in mS/cm=,0.2,pH=,6.1,,,4/23/2014,Peter Donovan,,"tested with 2 parts distilled water and 1 part dry pulverized soil, shaken and let stand 15 min",,,
ANTK1A(DUP),"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.097310066,%N=,0.190289631,C/N=,11.02167286,4/23/2014,Craig Stubler at Cal Poly,,,,,
ANTK1A1,density,top(cm)=,2,bottom(cm)=,6,"dry wt, g=",309.1,cm3=,279.2,bulk density=,1.107091691,4/23/2014,Peter Donovan,,12 cc gravel sieved out before weighing,,,
ANTK1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,2.056970835,%N=,0.186551332,C/N=,11.02629934,4/23/2014,Craig Stubler at Cal Poly,,,,,
ANTK1B,"EC and pH, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,EC in mS/cm=,0.15,pH=,6.1,,,4/23/2014,Peter Donovan,,"tested with 2 parts distilled water and 1 part dry pulverized soil, shaken and let stand 15 min",,,
ANTK1B1,density,top(cm)=,12,bottom(cm)=,16,"dry wt, g=",342.1,cm3=,247,bulk density=,1.385020243,4/23/2014,Peter Donovan,,,,,
ANTK1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,1.649167657,%N=,0.158832446,C/N=,10.38306531,4/23/2014,Craig Stubler at Cal Poly,,,,,
ANTK1C,"EC and pH, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,EC in mS/cm=,0.13,pH=,6.3,,,4/23/2014,Peter Donovan,,"tested with 2 parts distilled water and 1 part dry pulverized soil, shaken and let stand 15 min",,,
ANTK1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",318,cm3=,210.7,bulk density=,1.509254865,4/23/2014,Peter Donovan,,,,,
ANTK1D1,"CN analysis, single probe sample",top(cm)=,40,bottom(cm)=,75,%C=,0.739815116,%N=,0.116481371,C/N=,6.351359948,4/23/2014,Craig Stubler at Cal Poly,,,,,
ANTK1D1,"EC and pH, 8 composited probe samples",top(cm)=,40,bottom(cm)=,75,EC in mS/cm=,0.15,pH=,6,,,4/23/2014,Peter Donovan,,"tested with 2 parts distilled water and 1 part dry pulverized soil, shaken and let stand 15 min",,,
ANTK2,*plot summary,"% carbon, 0-10 cm:",1.27,"% carbon, 10-25 cm:",1.08,"% carbon, 25-40 cm:",0.97,tons C/ha:,68.3,,,4/24/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 007.jpg,"Disced  and ripped (3' centers) row crop ground to be transitioned to forages. Recent compost application (4 tons/ac?), but none seen. 2% SW slope. Clayey Loam, some orange mottles, 1 worm seen. Brownish clay > 35 cm, darker orange with tiger striping. No roots or animals seen in soil. Very hard 18-28cm but not everywhere.",small_yellow,37.12178,-122.32076
ANTK2,30ang,,,,,,,,,,,4/24/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 009.jpg,step back view,,,
ANTK2,30line-,,,,,,,,,,,4/24/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 006.jpg,south along transect,,,
ANTK2,30line+,,,,,,,,,,,4/24/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 007.jpg,north along transect,,,
ANTK2,30vert,% bare=,100,,,,,,,,,4/24/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/antk 008.jpg,hoop at center of carbon plot,,,
ANTK2,infiltration,minutes=,4,mm=,15,mm/min=,3.75,,,,,4/24/2014,Peter Donovan,,,,,
ANTK2,map,,,,,,,,,,,4/24/2014,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK2map.jpg,,,,
ANTK2,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,11,,,,,,,4/24/2014,Peter Donovan,,At 2 cm depth.,,,
ANTK2A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.272429228,%N=,0.120130211,C/N=,10.59208351,4/24/2014,Craig Stubler at Cal Poly,,,,,
ANTK2A,"EC and pH, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,EC in mS/cm=,0.26,pH=,6.6,,,4/24/2014,Peter Donovan,,"tested with 2 parts distilled water and 1 part dry pulverized soil, shaken and let stand 15 min",,,
ANTK2A1,density,top(cm)=,2,bottom(cm)=,6,"dry wt, g=",341.1,cm3=,265.7,bulk density=,1.283778698,4/24/2014,Peter Donovan,,,,,
ANTK2B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.076446056,%N=,0.099886052,C/N=,10.77674041,4/24/2014,Craig Stubler at Cal Poly,,,,,
ANTK2B,"EC and pH, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,EC in mS/cm=,0.2,pH=,6.5,,,4/24/2014,Peter Donovan,,"tested with 2 parts distilled water and 1 part dry pulverized soil, shaken and let stand 15 min",,,
ANTK2B1,density,top(cm)=,12,bottom(cm)=,16,"dry wt, g=",333.7,cm3=,202.4,bulk density=,1.648715415,4/24/2014,Peter Donovan,,2 cc gravel sieved out before weighing,,,
ANTK2C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.972766459,%N=,0.09430138,C/N=,10.31550606,4/24/2014,Craig Stubler at Cal Poly,,,,,
ANTK2C,"EC and pH, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,EC in mS/cm=,0.12,pH=,6.6,,,4/24/2014,Peter Donovan,,"tested with 2 parts distilled water and 1 part dry pulverized soil, shaken and let stand 15 min",,,
ANTK2C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",412.6,cm3=,237.6,bulk density=,1.736531987,4/24/2014,Peter Donovan,,very dense,,,
ANTK3,*plot summary,"% carbon, 0-10 cm:",1.89,"% carbon, 10-25 cm:",1.87,"% carbon, 25-40 cm:",1.67,tons C/ha=,92.1,,,4/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK3line-.jpg,Vegetable production. Ripped in Feb 2015. No worms seen. 8% SW slope.,small_yellow,37.12243862,-122.3161693
ANTK3,ang,,,,,,,,,,,4/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK3ang.jpg,looking SSE,,,
ANTK3,infiltration,1st inch (minutes)=,0.5,"2nd inch, mins:",4,"3rd inch, mins:",6,"4th inch, mins:",6.8,,,4/15/2015,Peter Donovan,,,,,
ANTK3,infiltration,1st inch (minutes)=,0.75,"2nd inch, mins:",2.75,"3rd inch, mins:",4.25,"4th inch, mins:",3.4,,,4/15/2015,Peter Donovan,,,,,
ANTK3,infiltration,1st inch (minutes)=,7,"2nd inch, mins:",14.5,,,,,,,4/15/2015,Peter Donovan,,,,,
ANTK3,line-,,,,,,,,,,,4/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK3line-.jpg,,,,
ANTK3,line+,,,,,,,,,,,4/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK3line+.jpg,,,,
ANTK3,linemisc,,,,,,,,,,,4/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/linemisc.jpg,"peak in middle is 66 deg. Magnetic from plot center, see map",,,
ANTK3,map,,,,,,,,,,,4/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK3map.jpg,,,,
ANTK3,vert,,,,,,,,,,,4/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK3vert.jpg,,,,
ANTK3A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.891384602,%N=,0.182165369,C/N=,10.38,4/15/2015,"Craig Stubler, Cal Poly",,,,,
ANTK3A1,density,top(cm)=,2,bottom(cm)=,6,"dry wt, g=",336.2,cm3=,279.1,bulk density=,1.2,4/15/2015,Peter Donovan,,,,,
ANTK3B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.871731043,%N=,0.174506754,C/N=,10.73,4/15/2015,"Craig Stubler, Cal Poly",,,,,
ANTK3B1,density,top(cm)=,12,bottom(cm)=,16,b,299.6,cm3=,239.7,bulk density=,1.25,4/15/2015,Peter Donovan,,,,,
ANTK3C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,1.676156878,%N=,0.162217319,C/N=,10.33,4/15/2015,"Craig Stubler, Cal Poly",,,,,
ANTK3C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",349.1,cm3=,256.3,bulk density=,1.36,4/15/2015,Peter Donovan,,,,,
ANTK4,*plot summary,"% carbon, 0-10 cm:",1.86,"% carbon, 10-25 cm:",1.7,"% carbon, 25-40 cm:",1.6,tons C/ha=,90.5,,,4/16/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK4-30line+.jpg,Vegetable production. Ripped in Feb 2015. 3% SW slope.,small_yellow,37.12480701,-122.3120962
ANTK4,ang,,,,,,,,,,,4/16/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK4-40ang.jpg,,,,
ANTK4,infiltration,1st inch (minutes)=,0.2,"2nd inch, mins:",2.1,"3rd inch, mins:",6.5,"4th inch, mins:",8,,,4/16/2015,Peter Donovan,,"recently tilled and ripped, surface soil slakes easily",,,
ANTK4,infiltration,1st inch (minutes)=,0.5,"2nd inch, mins:",7.8,"3rd inch, mins:",15.2,"4th inch, mins:",21.5,,,4/16/2015,Peter Donovan,,"recently tilled and ripped, surface soil slakes easily",,,
ANTK4,infiltration,1st inch (minutes)=,0.5,"2nd inch, mins:",6.2,"3rd inch, mins:",14,"4th inch, mins:",22,,,4/16/2015,Peter Donovan,,"recently tilled and ripped, surface soil slakes easily",,,
ANTK4,line-,,,,,,,,,,,4/16/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK4-30line-.jpg,,,,
ANTK4,line+,,,,,,,,,,,4/16/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK4-30line+.jpg,,,,
ANTK4,line++,,,,,,,,,,,4/16/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK4-30line++.jpg,,,,
ANTK4,map,,,,,,,,,,,4/16/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK4map.jpg,,,,
ANTK4,vert,% bare=,90,,,,,,,,,4/16/2015,Peter Donovan,http://soilcarboncoalition.org/data/tomk/ANTK4-40vert.jpg,,,,
ANTK4A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.863797665,%N=,0.184834793,C/N=,10.08,4/16/2015,"Craig Stubler, Cal Poly",,,,,
ANTK4A1,density,top(cm)=,2,bottom(cm)=,6,"dry wt, g=",379.3,cm3=,323.7,bulk density=,1.17,4/16/2015,Peter Donovan,,,,,
ANTK4B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.69877708,%N=,0.169834241,C/N=,10,4/16/2015,"Craig Stubler, Cal Poly",,,,,
ANTK4B1,density,top(cm)=,12,bottom(cm)=,16,"dry wt, g=",380.6,cm3=,271.8,bulk density=,1.4,4/16/2015,Peter Donovan,,,,,
ANTK4C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,1.597533584,%N=,0.16166319,C/N=,9.88,4/16/2015,"Craig Stubler, Cal Poly",,,,,
ANTK4C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",368.6,cm3=,267.7,bulk density=,1.38,4/16/2015,Peter Donovan,,,,,
ARRI1,*plot summary,"% carbon, 0-10 cm:",2.6,"% carbon, 10-25 cm:",0.79,"% carbon, 25-40 cm:",0.59,tons C/ha:,60.2,,,3/14/2012,Peter Donovan,http://soilcarboncoalition.org/data/arri/Mar18-2012 008.jpg,"4% SE slope. Irrigated, with haying and grazing, planned grazing since 2002, estimate production doubled since then. Silty clay loam tending to clay loam. Slight carbonates at 30 cm. Worms. Granular, subangular, blocky. Lots of fibrous roots.",small_yellow,37.46557,-108.62788
ARRI1,20ang,,,,,,,,,,,3/14/2012,Peter Donovan,http://soilcarboncoalition.org/data/arri/Mar18-2012 008.jpg,"hoop 1, 20m, step back looking ESE",,,
ARRI1,20vert,% bare=,3,%basal=,12,%canopy/litter=,85,,,,,3/14/2012,Peter Donovan,http://soilcarboncoalition.org/data/arri/Mar18-2012 007.jpg,"hoop 1, 20m, worm castings counted as bare",,,
ARRI1,26line-,,,,,,,,,,,3/14/2012,Peter Donovan,http://soilcarboncoalition.org/data/arri/Mar18-2012 005.jpg,SSW along transect,,,
ARRI1,26line+,,,,,,,,,,,3/14/2012,Peter Donovan,http://soilcarboncoalition.org/data/arri/Mar18-2012 004.jpg,NNE along transect,,,
ARRI1,30ang,,,,,,,,,,,3/14/2012,Peter Donovan,http://soilcarboncoalition.org/data/arri/Mar18-2012 010.jpg,"hoop 2, 30m, step back looking ESE",,,
ARRI1,30vert,% bare=,4,%basal=,16,%canopy/litter=,80,,,,,3/14/2012,Peter Donovan,http://soilcarboncoalition.org/data/arri/Mar18-2012 009.jpg,"hoop 2, 30m, worm castings counted as bare",,,
ARRI1,infiltration,minutes=,10,mm=,8,mm/min=,0.8,,,,,3/14/2012,Peter Donovan,,,,,
ARRI1,map,,,,,,,,,,,3/14/2012,Peter Donovan,http://soilcarboncoalition.org/data/arri/AR1map.jpg,,,,
ARRI1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,4,2nd minute (ml)=,3,3rd minute (ml)=,3,4th minute (ml)=,2,3/14/2012,Peter Donovan,,near surface,,,
ARRI1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,5,2nd minute (ml)=,5,3rd minute (ml)=,4,4th minute (ml)=,5,3/14/2012,Peter Donovan,,near surface,,,
ARRI1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,4,,,,,,,3/14/2012,Peter Donovan,,at 35 cm in pit,,,
ARRI1,plants,,,,,,,,,,,3/14/2012,"Peter Donovan, Mike Rich",,"orchardgrass, smooth brome, alfalfa, plum, sumac, cottonwood, ponderosa pine",,,
ARRI1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.598,%N=,0.2433,C/N=,10.67817509,3/14/2012,Utah State University Analytical Lab,,some charcoal fragments removed from probe samples,,,
ARRI1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",251.3,cm3=,214.3,bulk density=,1.172655156,3/14/2012,Peter Donovan,,,,,
ARRI1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.7882,%N=,0.0988,C/N=,7.977732794,3/14/2012,Utah State University Analytical Lab,,some charcoal fragments removed from probe samples,,,
ARRI1B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",301.2,cm3=,212.1,bulk density=,1.420084866,3/14/2012,Peter Donovan,,,,,
ARRI1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.5936,%N=,0.0799,C/N=,7.429286608,3/14/2012,Utah State University Analytical Lab,,,,,
ARRI1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",296.1,cm3=,203.7,bulk density=,1.453608247,3/14/2012,Peter Donovan,,,,,
AVSP1,*plot summary,"% carbon, 0-10 cm:",0.57,"% carbon, 10-25 cm:",0.55,,,,,,,5/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/avsp/may1-2011 029.jpg,"Ranch of 7000 acres. Brush beating used on this plot area 4/15/11. Sandy loam, extremely dry soil (no rain for months). Some roots showing rhizosphere stickiness. No worms or soil animals but ants observed.",small_yellow,27.44586,-99.84879
AVSP1,20line-,,,,,,,,,,,5/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/avsp/may1-2011 028.jpg,looking west from bucket lid,,,
AVSP1,20line+,,,,,,,,,,,5/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/avsp/may1-2011 029.jpg,looking east from bucket lid,,,
AVSP1,44ang,,,,,,,,,,,5/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/avsp/may1-2011 031.jpg,"hoop 1, step back, looking south",,,
AVSP1,44angN,,,,,,,,,,,5/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/avsp/may1-2011 032.jpg,"hoop 1, step back, looking north",,,
AVSP1,44vert,% bare=,74,%litter=,26,,,,,,,5/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/avsp/may1-2011 030.jpg,hoop 1 at 44',,,
AVSP1,density,top(cm)=,5,bottom(cm)=,15,"dry wt, g=",239.6,cm3=,158.3,bulk density=,1.513581807,5/1/2011,Peter Donovan,,,,,
AVSP1,map,,,,,,,,,,,5/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/avsp/AV1map.jpg,,,,
AVSP1,photo,,,,,,,,,,,5/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/avsp/may1-2011 033.jpg,view of area,,,
AVSP1,photo,,,,,,,,,,,5/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/avsp/may1-2011 034.jpg,corner post,,,
AVSP1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,0.57,%N=,0.03,C/N=,19,5/1/2011,"Central Analytical Lab, Oregon State",,,,,
AVSP1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.55,%N=,0.02,C/N=,27.5,5/1/2011,"Central Analytical Lab, Oregon State",,,,,
BCFM1,*plot summary,"% carbon, 0-10 cm:",3.07,"% carbon, 10-25 cm:",1.26,"% carbon, 25-40 cm:",0.44,,,,,6/25/2015,GRO team and workshop; Peter Donovan and Didi Pershouse,http://soilcarboncoalition.org/data/bcfm/BCFM1-30line+.jpg,"Area was bale grazed in 2010. Soil has little moisture in top 10 cm, ants but no worms, hard dark layer ~ 20cm with possibly some charcoal.",small_yellow,54.87076,-113.30482
BCFM1,30line+,,,,,,,,,,,6/25/2015,Peter Donovan,http://soilcarboncoalition.org/data/bcfm/BCFM1-30line+.jpg,,,,
BCFM1,32ang,,,,,,,,,,,6/25/2015,Peter Donovan,http://soilcarboncoalition.org/data/bcfm/BCFM1-32ang.jpg,,,,
BCFM1,32vert,% bare=,0,#grasses=,3,# forbs = ,6,,,,,6/25/2015,Peter Donovan,http://soilcarboncoalition.org/data/bcfm/BCFM1-32vert.jpg,"Undecomposed horizontal litter 8-12 mm, well distributed. Decomposing litter 2-4mm. Timothy, annual poa, quackgrass, dandelion, yarrow, horsetail, plantain, clover, strawberry.",,,
BCFM1,infiltration,1st inch (minutes)=,6.5,"2nd inch, mins:",15,,,,,,,6/25/2015,Didi Pershouse,,,,,
BCFM1,infiltration,1st inch (minutes)=,7,"2nd inch, mins:",12,,,,,,,6/25/2015,Didi Pershouse,,,,,
BCFM1,infiltration,1st inch (minutes)=,24,"2nd inch, mins:",>50,,,,,,,6/25/2015,Didi Pershouse,,,,,
BCFM1,map,,,,,,,,,,,6/25/2015,Peter Donovan,http://soilcarboncoalition.org/data/bcfm/BCFM1map.jpg,,,,
BCFM1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,3.07,%N=,0.25,C/N=,12.54,6/25/2015,University of Alberta,,,,,
BCFM1A1,density,top(cm)=,2,bottom(cm)=,8,"dry wt, g=",376.6,cm3=,269.8,bulk density=,1.4,6/25/2015,"Peter Donovan, Yamily Savala",,,,,
BCFM1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.26,%N=,0.1,C/N=,12.62,6/25/2015,University of Alberta,,,,,
BCFM1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.44,%N=,0.05,C/N=,9.06,6/25/2015,University of Alberta,,,,,
BCLA1,*plot summary,"% carbon, 0-10 cm:",1.65,"% carbon, 10-25 cm:",0.61,"% carbon, 25-40 cm:",0.62,tons C/ha:,46.6,,,1/6/2012,"Peter Donovan, Deborah Clark",http://soilcarboncoalition.org/data/bcla/Jan20-2012 019.jpg,"2% west slope. Sandy loam, reddish, roots, no sign of worms, no carbonates detected. Clayier > 20 cm.",small_yellow,33.81929,-98.03815
BCLA1,44ang,,,,,,,,,,,1/6/2012,Peter Donovan,http://soilcarboncoalition.org/data/bcla/Jan20-2012 014.jpg,"hoop 1, 44', step back looking west",,,
BCLA1,44vert,% bare=,0.5,%basal=,10,%canopy/litter=,89.5,,,,,1/6/2012,Peter Donovan,http://soilcarboncoalition.org/data/bcla/Jan20-2012 013.jpg,"hoop 1, 44'",,,
BCLA1,50line-,,,,,,,,,,,1/6/2012,Peter Donovan,http://soilcarboncoalition.org/data/bcla/Jan20-2012 010.jpg,south along transect,,,
BCLA1,50line--,,,,,,,,,,,1/6/2012,Peter Donovan,http://soilcarboncoalition.org/data/bcla/Jan20-2012 011.jpg,south along transect,,,
BCLA1,50line+,,,,,,,,,,,1/6/2012,Peter Donovan,http://soilcarboncoalition.org/data/bcla/Jan20-2012 012.jpg,north along transect,,,
BCLA1,88ang,,,,,,,,,,,1/6/2012,Peter Donovan,http://soilcarboncoalition.org/data/bcla/Jan20-2012 018.jpg,"hoop 2, 88', step back looking west",,,
BCLA1,88vert,% bare=,0,%basal=,9,%canopy/litter=,91,,,,,1/6/2012,Peter Donovan,http://soilcarboncoalition.org/data/bcla/Jan20-2012 017.jpg,"hoop 2, 88'",,,
BCLA1,infiltration,minutes=,10,mm=,10,mm/min=,1,,,,,1/6/2012,Peter Donovan,,,,,
BCLA1,map,,,,,,,,,,,1/6/2012,Peter Donovan,http://soilcarboncoalition.org/data/bcla/BC1map.jpg,,,,
BCLA1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,4,,,,,,,1/6/2012,Peter Donovan,,35 cm in pit,,,
BCLA1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,3,,,,,,,1/6/2012,Peter Donovan,,2 cm deep,,,
